Region;Building type;Age cohort;Year;value
LTU;Hot;2040<;2031;0
LTU;Hot;2040<;2032;0
LTU;Hot;2040<;2033;0
LTU;Hot;2040<;2034;0
LTU;Hot;2040<;2035;0
LTU;Hot;2040<;2036;0
LTU;Hot;2040<;2037;0
LTU;Hot;2040<;2038;0
LTU;Hot;2040<;2039;0
LTU;Hot;2040<;2040;0
LTU;Hot;2040<;2041;28668.63281
LTU;Hot;2040<;2042;28668.63281
LTU;Hot;2040<;2043;28668.63281
LTU;Hot;2040<;2044;28668.63281
LTU;Hot;2040<;2045;28668.63281
LTU;Hot;2040<;2046;28668.63281
LTU;Hot;2040<;2047;28668.63281
LTU;Hot;2040<;2048;28668.63281
LTU;Hot;2040<;2049;28668.63281
LTU;Hot;2040<;2050;28668.63281
LTU;Edu;>1945;2020;0
LTU;Edu;>1945;2021;0
LTU;Edu;>1945;2022;0
LTU;Edu;>1945;2023;0
LTU;Edu;>1945;2024;0
LTU;Edu;>1945;2025;0
LTU;Edu;>1945;2026;0
LTU;Edu;>1945;2027;0
LTU;Edu;>1945;2028;0
LTU;Edu;>1945;2029;0
LTU;Edu;>1945;2030;0
LTU;Edu;>1945;2031;0
LTU;Edu;>1945;2032;0
LTU;Edu;>1945;2033;0
LTU;Edu;>1945;2034;0
LTU;Edu;>1945;2035;0
LTU;Edu;>1945;2036;0
LTU;Edu;>1945;2037;0
LTU;Edu;>1945;2038;0
LTU;Edu;>1945;2039;0
LTU;Edu;>1945;2040;0
LTU;Edu;>1945;2041;0
LTU;Edu;>1945;2042;0
LTU;Edu;>1945;2043;0
LTU;Edu;>1945;2044;0
LTU;Edu;>1945;2045;0
LTU;Edu;>1945;2046;0
LTU;Edu;>1945;2047;0
LTU;Edu;>1945;2048;0
LTU;Edu;>1945;2049;0
LTU;Edu;>1945;2050;0
LTU;Edu;1945-1969;2020;0
LTU;Edu;1945-1969;2021;0
LTU;Edu;1945-1969;2022;0
LTU;Edu;1945-1969;2023;0
LTU;Edu;1945-1969;2024;0
LTU;Edu;1945-1969;2025;0
LTU;Edu;1945-1969;2026;0
LTU;Edu;1945-1969;2027;0
LTU;Edu;1945-1969;2028;0
LTU;Edu;1945-1969;2029;0
LTU;Edu;1945-1969;2030;0
LTU;Edu;1945-1969;2031;0
LTU;Edu;1945-1969;2032;0
LTU;Edu;1945-1969;2033;0
LTU;Edu;1945-1969;2034;0
LTU;Edu;1945-1969;2035;0
LTU;Edu;1945-1969;2036;0
LTU;Edu;1945-1969;2037;0
LTU;Edu;1945-1969;2038;0
LTU;Edu;1945-1969;2039;0
LTU;Edu;1945-1969;2040;0
LTU;Edu;1945-1969;2041;0
LTU;Edu;1945-1969;2042;0
LTU;Edu;1945-1969;2043;0
LTU;Edu;1945-1969;2044;0
LTU;Edu;1945-1969;2045;0
LTU;Edu;1945-1969;2046;0
LTU;Edu;1945-1969;2047;0
LTU;Edu;1945-1969;2048;0
LTU;Edu;1945-1969;2049;0
LTU;Edu;1945-1969;2050;0
LTU;Edu;1970-1989;2020;0
LTU;Edu;1970-1989;2021;0
LTU;Edu;1970-1989;2022;0
LTU;Edu;1970-1989;2023;0
LTU;Edu;1970-1989;2024;0
LTU;Edu;1970-1989;2025;0
LTU;Edu;1970-1989;2026;0
LTU;Edu;1970-1989;2027;0
LTU;Edu;1970-1989;2028;0
LTU;Edu;1970-1989;2029;0
LTU;Edu;1970-1989;2030;0
LTU;Edu;1970-1989;2031;0
LTU;Edu;1970-1989;2032;0
LTU;Edu;1970-1989;2033;0
LTU;Edu;1970-1989;2034;0
LTU;Edu;1970-1989;2035;0
LTU;Edu;1970-1989;2036;0
LTU;Edu;1970-1989;2037;0
LTU;Edu;1970-1989;2038;0
LTU;Edu;1970-1989;2039;0
LTU;Edu;1970-1989;2040;0
LTU;Edu;1970-1989;2041;0
LTU;Edu;1970-1989;2042;0
LTU;Edu;1970-1989;2043;0
LTU;Edu;1970-1989;2044;0
LTU;Edu;1970-1989;2045;0
LTU;Edu;1970-1989;2046;0
LTU;Edu;1970-1989;2047;0
LTU;Edu;1970-1989;2048;0
LTU;Edu;1970-1989;2049;0
LTU;Edu;1970-1989;2050;0
LTU;Edu;1990-2010;2020;0
LTU;Edu;1990-2010;2021;0
LTU;Edu;1990-2010;2022;0
LTU;Edu;1990-2010;2023;0
LTU;Edu;1990-2010;2024;0
LTU;Edu;1990-2010;2025;0
LTU;Edu;1990-2010;2026;0
LTU;Edu;1990-2010;2027;0
LTU;Edu;1990-2010;2028;0
LTU;Edu;1990-2010;2029;0
LTU;Edu;1990-2010;2030;0
LTU;Edu;1990-2010;2031;0
LTU;Edu;1990-2010;2032;0
LTU;Edu;1990-2010;2033;0
LTU;Edu;1990-2010;2034;0
LTU;Edu;1990-2010;2035;0
LTU;Edu;1990-2010;2036;0
LTU;Edu;1990-2010;2037;0
LTU;Edu;1990-2010;2038;0
LTU;Edu;1990-2010;2039;0
LTU;Edu;1990-2010;2040;0
LTU;Edu;1990-2010;2041;0
LTU;Edu;1990-2010;2042;0
LTU;Edu;1990-2010;2043;0
LTU;Edu;1990-2010;2044;0
LTU;Edu;1990-2010;2045;0
LTU;Edu;1990-2010;2046;0
LTU;Edu;1990-2010;2047;0
LTU;Edu;1990-2010;2048;0
LTU;Edu;1990-2010;2049;0
LTU;Edu;1990-2010;2050;0
LTU;Edu;2011-2020;2020;0
LTU;Edu;2011-2020;2021;0
LTU;Edu;2011-2020;2022;0
LTU;Edu;2011-2020;2023;0
LTU;Edu;2011-2020;2024;0
LTU;Edu;2011-2020;2025;0
LTU;Edu;2011-2020;2026;0
LTU;Edu;2011-2020;2027;0
LTU;Edu;2011-2020;2028;0
LTU;Edu;2011-2020;2029;0
LTU;Edu;2011-2020;2030;0
LTU;Edu;2011-2020;2031;0
LTU;Edu;2011-2020;2032;0
LTU;Edu;2011-2020;2033;0
LTU;Edu;2011-2020;2034;0
LTU;Edu;2011-2020;2035;0
LTU;Edu;2011-2020;2036;0
LTU;Edu;2011-2020;2037;0
LTU;Edu;2011-2020;2038;0
LTU;Edu;2011-2020;2039;0
LTU;Edu;2011-2020;2040;0
LTU;Edu;2011-2020;2041;0
LTU;Edu;2011-2020;2042;0
LTU;Edu;2011-2020;2043;0
LTU;Edu;2011-2020;2044;0
LTU;Edu;2011-2020;2045;0
LTU;Edu;2011-2020;2046;0
LTU;Edu;2011-2020;2047;0
LTU;Edu;2011-2020;2048;0
LTU;Edu;2011-2020;2049;0
LTU;Edu;2011-2020;2050;0
LTU;Edu;2021-2030;2020;0
LTU;Edu;2021-2030;2021;78632.0875
LTU;Edu;2021-2030;2022;78632.0875
LTU;Edu;2021-2030;2023;78632.0875
LTU;Edu;2021-2030;2024;78632.0875
LTU;Edu;2021-2030;2025;78632.0875
LTU;Edu;2021-2030;2026;49005.91562
LTU;Edu;2021-2030;2027;49005.91562
LTU;Edu;2021-2030;2028;49005.91562
LTU;Edu;2021-2030;2029;49005.91562
LTU;Edu;2021-2030;2030;49005.91562
LTU;Edu;2021-2030;2031;0
LTU;Edu;2021-2030;2032;0
LTU;Edu;2021-2030;2033;0
LTU;Edu;2021-2030;2034;0
LTU;Edu;2021-2030;2035;0
LTU;Edu;2021-2030;2036;0
LTU;Edu;2021-2030;2037;0
LTU;Edu;2021-2030;2038;0
LTU;Edu;2021-2030;2039;0
LTU;Edu;2021-2030;2040;0
LTU;Edu;2021-2030;2041;0
LTU;Edu;2021-2030;2042;0
LTU;Edu;2021-2030;2043;0
LTU;Edu;2021-2030;2044;0
LTU;Edu;2021-2030;2045;0
LTU;Edu;2021-2030;2046;0
LTU;Edu;2021-2030;2047;0
LTU;Edu;2021-2030;2048;0
LTU;Edu;2021-2030;2049;0
LTU;Edu;2021-2030;2050;0
LTU;Edu;2031-2040;2020;0
LTU;Edu;2031-2040;2021;0
LTU;Edu;2031-2040;2022;0
LTU;Edu;2031-2040;2023;0
LTU;Edu;2031-2040;2024;0
LTU;Edu;2031-2040;2025;0
LTU;Edu;2031-2040;2026;0
LTU;Edu;2031-2040;2027;0
LTU;Edu;2031-2040;2028;0
LTU;Edu;2031-2040;2029;0
LTU;Edu;2031-2040;2030;0
LTU;Edu;2031-2040;2031;55983.425
LTU;Edu;2031-2040;2032;55983.425
LTU;Edu;2031-2040;2033;55983.425
LTU;Edu;2031-2040;2034;55983.425
LTU;Edu;2031-2040;2035;55983.425
LTU;Edu;2031-2040;2036;55983.425
LTU;Edu;2031-2040;2037;55983.425
LTU;Edu;2031-2040;2038;55983.425
LTU;Edu;2031-2040;2039;55983.425
LTU;Edu;2031-2040;2040;55983.425
LTU;Edu;2031-2040;2041;0
LTU;Edu;2031-2040;2042;0
LTU;Edu;2031-2040;2043;0
LTU;Edu;2031-2040;2044;0
LTU;Edu;2031-2040;2045;0
LTU;Edu;2031-2040;2046;0
LTU;Edu;2031-2040;2047;0
LTU;Edu;2031-2040;2048;0
LTU;Edu;2031-2040;2049;0
LTU;Edu;2031-2040;2050;0
LTU;Edu;2040<;2020;0
LTU;Edu;2040<;2021;0
LTU;Edu;2040<;2022;0
LTU;Edu;2040<;2023;0
LTU;Edu;2040<;2024;0
LTU;Edu;2040<;2025;0
LTU;Edu;2040<;2026;0
LTU;Edu;2040<;2027;0
LTU;Edu;2040<;2028;0
LTU;Edu;2040<;2029;0
LTU;Edu;2040<;2030;0
LTU;Edu;2040<;2031;0
LTU;Edu;2040<;2032;0
LTU;Edu;2040<;2033;0
LTU;Edu;2040<;2034;0
LTU;Edu;2040<;2035;0
LTU;Edu;2040<;2036;0
LTU;Edu;2040<;2037;0
LTU;Edu;2040<;2038;0
LTU;Edu;2040<;2039;0
LTU;Edu;2040<;2040;0
LTU;Edu;2040<;2041;79255.58125
LTU;Edu;2040<;2042;79255.58125
LTU;Edu;2040<;2043;79255.58125
LTU;Edu;2040<;2044;79255.58125
LTU;Edu;2040<;2045;79255.58125
LTU;Edu;2040<;2046;79255.58125
LTU;Edu;2040<;2047;79255.58125
LTU;Edu;2040<;2048;79255.58125
LTU;Edu;2040<;2049;79255.58125
LTU;Edu;2040<;2050;79255.58125
LTU;Hea;>1945;2020;0
LTU;Hea;>1945;2021;0
LTU;Hea;>1945;2022;0
LTU;Hea;>1945;2023;0
LTU;Hea;>1945;2024;0
LTU;Hea;>1945;2025;0
LTU;Hea;>1945;2026;0
LTU;Hea;>1945;2027;0
LTU;Hea;>1945;2028;0
LTU;Hea;>1945;2029;0
LTU;Hea;>1945;2030;0
LTU;Hea;>1945;2031;0
LTU;Hea;>1945;2032;0
LTU;Hea;>1945;2033;0
LTU;Hea;>1945;2034;0
LTU;Hea;>1945;2035;0
LTU;Hea;>1945;2036;0
LTU;Hea;>1945;2037;0
LTU;Hea;>1945;2038;0
LTU;Hea;>1945;2039;0
LTU;Hea;>1945;2040;0
LTU;Hea;>1945;2041;0
LTU;Hea;>1945;2042;0
LTU;Hea;>1945;2043;0
LTU;Hea;>1945;2044;0
LTU;Hea;>1945;2045;0
LTU;Hea;>1945;2046;0
LTU;Hea;>1945;2047;0
LTU;Hea;>1945;2048;0
LTU;Hea;>1945;2049;0
LTU;Hea;>1945;2050;0
LTU;Hea;1945-1969;2020;0
LTU;Hea;1945-1969;2021;0
LTU;Hea;1945-1969;2022;0
LTU;Hea;1945-1969;2023;0
LTU;Hea;1945-1969;2024;0
LTU;Hea;1945-1969;2025;0
LTU;Hea;1945-1969;2026;0
LTU;Hea;1945-1969;2027;0
LTU;Hea;1945-1969;2028;0
LTU;Hea;1945-1969;2029;0
LTU;Hea;1945-1969;2030;0
LTU;Hea;1945-1969;2031;0
LTU;Hea;1945-1969;2032;0
LTU;Hea;1945-1969;2033;0
LTU;Hea;1945-1969;2034;0
LTU;Hea;1945-1969;2035;0
LTU;Hea;1945-1969;2036;0
LTU;Hea;1945-1969;2037;0
LTU;Hea;1945-1969;2038;0
LTU;Hea;1945-1969;2039;0
LTU;Hea;1945-1969;2040;0
LTU;Hea;1945-1969;2041;0
LTU;Hea;1945-1969;2042;0
LTU;Hea;1945-1969;2043;0
LTU;Hea;1945-1969;2044;0
LTU;Hea;1945-1969;2045;0
LTU;Hea;1945-1969;2046;0
LTU;Hea;1945-1969;2047;0
LTU;Hea;1945-1969;2048;0
LTU;Hea;1945-1969;2049;0
LTU;Hea;1945-1969;2050;0
LTU;Hea;1970-1989;2020;0
LTU;Hea;1970-1989;2021;0
LTU;Hea;1970-1989;2022;0
LTU;Hea;1970-1989;2023;0
LTU;Hea;1970-1989;2024;0
LTU;Hea;1970-1989;2025;0
LTU;Hea;1970-1989;2026;0
LTU;Hea;1970-1989;2027;0
LTU;Hea;1970-1989;2028;0
LTU;Hea;1970-1989;2029;0
LTU;Hea;1970-1989;2030;0
LTU;Hea;1970-1989;2031;0
LTU;Hea;1970-1989;2032;0
LTU;Hea;1970-1989;2033;0
LTU;Hea;1970-1989;2034;0
LTU;Hea;1970-1989;2035;0
LTU;Hea;1970-1989;2036;0
LTU;Hea;1970-1989;2037;0
LTU;Hea;1970-1989;2038;0
LTU;Hea;1970-1989;2039;0
LTU;Hea;1970-1989;2040;0
LTU;Hea;1970-1989;2041;0
LTU;Hea;1970-1989;2042;0
LTU;Hea;1970-1989;2043;0
LTU;Hea;1970-1989;2044;0
LTU;Hea;1970-1989;2045;0
LTU;Hea;1970-1989;2046;0
LTU;Hea;1970-1989;2047;0
LTU;Hea;1970-1989;2048;0
LTU;Hea;1970-1989;2049;0
LTU;Hea;1970-1989;2050;0
LTU;Hea;1990-2010;2020;0
LTU;Hea;1990-2010;2021;0
LTU;Hea;1990-2010;2022;0
LTU;Hea;1990-2010;2023;0
LTU;Hea;1990-2010;2024;0
LTU;Hea;1990-2010;2025;0
LTU;Hea;1990-2010;2026;0
LTU;Hea;1990-2010;2027;0
LTU;Hea;1990-2010;2028;0
LTU;Hea;1990-2010;2029;0
LTU;Hea;1990-2010;2030;0
LTU;Hea;1990-2010;2031;0
LTU;Hea;1990-2010;2032;0
LTU;Hea;1990-2010;2033;0
LTU;Hea;1990-2010;2034;0
LTU;Hea;1990-2010;2035;0
LTU;Hea;1990-2010;2036;0
LTU;Hea;1990-2010;2037;0
LTU;Hea;1990-2010;2038;0
LTU;Hea;1990-2010;2039;0
LTU;Hea;1990-2010;2040;0
LTU;Hea;1990-2010;2041;0
LTU;Hea;1990-2010;2042;0
LTU;Hea;1990-2010;2043;0
LTU;Hea;1990-2010;2044;0
LTU;Hea;1990-2010;2045;0
LTU;Hea;1990-2010;2046;0
LTU;Hea;1990-2010;2047;0
LTU;Hea;1990-2010;2048;0
LTU;Hea;1990-2010;2049;0
LTU;Hea;1990-2010;2050;0
LTU;Hea;2011-2020;2020;0
LTU;Hea;2011-2020;2021;0
LTU;Hea;2011-2020;2022;0
LTU;Hea;2011-2020;2023;0
LTU;Hea;2011-2020;2024;0
LTU;Hea;2011-2020;2025;0
LTU;Hea;2011-2020;2026;0
LTU;Hea;2011-2020;2027;0
LTU;Hea;2011-2020;2028;0
LTU;Hea;2011-2020;2029;0
LTU;Hea;2011-2020;2030;0
LTU;Hea;2011-2020;2031;0
LTU;Hea;2011-2020;2032;0
LTU;Hea;2011-2020;2033;0
LTU;Hea;2011-2020;2034;0
LTU;Hea;2011-2020;2035;0
LTU;Hea;2011-2020;2036;0
LTU;Hea;2011-2020;2037;0
LTU;Hea;2011-2020;2038;0
LTU;Hea;2011-2020;2039;0
LTU;Hea;2011-2020;2040;0
LTU;Hea;2011-2020;2041;0
LTU;Hea;2011-2020;2042;0
LTU;Hea;2011-2020;2043;0
LTU;Hea;2011-2020;2044;0
LTU;Hea;2011-2020;2045;0
LTU;Hea;2011-2020;2046;0
LTU;Hea;2011-2020;2047;0
LTU;Hea;2011-2020;2048;0
LTU;Hea;2011-2020;2049;0
LTU;Hea;2011-2020;2050;0
LTU;Hea;2021-2030;2020;0
LTU;Hea;2021-2030;2021;42178.20312
LTU;Hea;2021-2030;2022;42178.20312
LTU;Hea;2021-2030;2023;42178.20312
LTU;Hea;2021-2030;2024;42178.20312
LTU;Hea;2021-2030;2025;42178.20312
LTU;Hea;2021-2030;2026;26052.9625
LTU;Hea;2021-2030;2027;26052.9625
LTU;Hea;2021-2030;2028;26052.9625
LTU;Hea;2021-2030;2029;26052.9625
LTU;Hea;2021-2030;2030;26052.9625
LTU;Hea;2021-2030;2031;0
LTU;Hea;2021-2030;2032;0
LTU;Hea;2021-2030;2033;0
LTU;Hea;2021-2030;2034;0
LTU;Hea;2021-2030;2035;0
LTU;Hea;2021-2030;2036;0
LTU;Hea;2021-2030;2037;0
LTU;Hea;2021-2030;2038;0
LTU;Hea;2021-2030;2039;0
LTU;Hea;2021-2030;2040;0
LTU;Hea;2021-2030;2041;0
LTU;Hea;2021-2030;2042;0
LTU;Hea;2021-2030;2043;0
LTU;Hea;2021-2030;2044;0
LTU;Hea;2021-2030;2045;0
LTU;Hea;2021-2030;2046;0
LTU;Hea;2021-2030;2047;0
LTU;Hea;2021-2030;2048;0
LTU;Hea;2021-2030;2049;0
LTU;Hea;2021-2030;2050;0
LTU;Hea;2031-2040;2020;0
LTU;Hea;2031-2040;2021;0
LTU;Hea;2031-2040;2022;0
LTU;Hea;2031-2040;2023;0
LTU;Hea;2031-2040;2024;0
LTU;Hea;2031-2040;2025;0
LTU;Hea;2031-2040;2026;0
LTU;Hea;2031-2040;2027;0
LTU;Hea;2031-2040;2028;0
LTU;Hea;2031-2040;2029;0
LTU;Hea;2031-2040;2030;0
LTU;Hea;2031-2040;2031;29412.32031
LTU;Hea;2031-2040;2032;29412.32031
LTU;Hea;2031-2040;2033;29412.32031
LTU;Hea;2031-2040;2034;29412.32031
LTU;Hea;2031-2040;2035;29412.32031
LTU;Hea;2031-2040;2036;29412.32031
LTU;Hea;2031-2040;2037;29412.32031
LTU;Hea;2031-2040;2038;29412.32031
LTU;Hea;2031-2040;2039;29412.32031
LTU;Hea;2031-2040;2040;29412.32031
LTU;Hea;2031-2040;2041;0
LTU;Hea;2031-2040;2042;0
LTU;Hea;2031-2040;2043;0
LTU;Hea;2031-2040;2044;0
LTU;Hea;2031-2040;2045;0
LTU;Hea;2031-2040;2046;0
LTU;Hea;2031-2040;2047;0
LTU;Hea;2031-2040;2048;0
LTU;Hea;2031-2040;2049;0
LTU;Hea;2031-2040;2050;0
LTU;Hea;2040<;2020;0
LTU;Hea;2040<;2021;0
LTU;Hea;2040<;2022;0
LTU;Hea;2040<;2023;0
LTU;Hea;2040<;2024;0
LTU;Hea;2040<;2025;0
LTU;Hea;2040<;2026;0
LTU;Hea;2040<;2027;0
LTU;Hea;2040<;2028;0
LTU;Hea;2040<;2029;0
LTU;Hea;2040<;2030;0
LTU;Hea;2040<;2031;0
LTU;Hea;2040<;2032;0
LTU;Hea;2040<;2033;0
LTU;Hea;2040<;2034;0
LTU;Hea;2040<;2035;0
LTU;Hea;2040<;2036;0
LTU;Hea;2040<;2037;0
LTU;Hea;2040<;2038;0
LTU;Hea;2040<;2039;0
LTU;Hea;2040<;2040;0
LTU;Hea;2040<;2041;41180.49922
LTU;Hea;2040<;2042;41180.49922
LTU;Hea;2040<;2043;41180.49922
LTU;Hea;2040<;2044;41180.49922
LTU;Hea;2040<;2045;41180.49922
LTU;Hea;2040<;2046;41180.49922
LTU;Hea;2040<;2047;41180.49922
LTU;Hea;2040<;2048;41180.49922
LTU;Hea;2040<;2049;41180.49922
LTU;Hea;2040<;2050;41180.49922
LTU;Oth;>1945;2020;0
LTU;Oth;>1945;2021;0
LTU;Oth;>1945;2022;0
LTU;Oth;>1945;2023;0
LTU;Oth;>1945;2024;0
LTU;Oth;>1945;2025;0
LTU;Oth;>1945;2026;0
LTU;Oth;>1945;2027;0
LTU;Oth;>1945;2028;0
LTU;Oth;>1945;2029;0
LTU;Oth;>1945;2030;0
LTU;Oth;>1945;2031;0
LTU;Oth;>1945;2032;0
LTU;Oth;>1945;2033;0
LTU;Oth;>1945;2034;0
LTU;Oth;>1945;2035;0
LTU;Oth;>1945;2036;0
LTU;Oth;>1945;2037;0
LTU;Oth;>1945;2038;0
LTU;Oth;>1945;2039;0
LTU;Oth;>1945;2040;0
LTU;Oth;>1945;2041;0
LTU;Oth;>1945;2042;0
LTU;Oth;>1945;2043;0
LTU;Oth;>1945;2044;0
LTU;Oth;>1945;2045;0
LTU;Oth;>1945;2046;0
LTU;Oth;>1945;2047;0
LTU;Oth;>1945;2048;0
LTU;Oth;>1945;2049;0
LTU;Oth;>1945;2050;0
LTU;Oth;1945-1969;2020;0
LTU;Oth;1945-1969;2021;0
LTU;Oth;1945-1969;2022;0
LTU;Oth;1945-1969;2023;0
LTU;Oth;1945-1969;2024;0
LTU;Oth;1945-1969;2025;0
LTU;Oth;1945-1969;2026;0
LTU;Oth;1945-1969;2027;0
LTU;Oth;1945-1969;2028;0
LTU;Oth;1945-1969;2029;0
LTU;Oth;1945-1969;2030;0
LTU;Oth;1945-1969;2031;0
LTU;Oth;1945-1969;2032;0
LTU;Oth;1945-1969;2033;0
LTU;Oth;1945-1969;2034;0
LTU;Oth;1945-1969;2035;0
LTU;Oth;1945-1969;2036;0
LTU;Oth;1945-1969;2037;0
LTU;Oth;1945-1969;2038;0
LTU;Oth;1945-1969;2039;0
LTU;Oth;1945-1969;2040;0
LTU;Oth;1945-1969;2041;0
LTU;Oth;1945-1969;2042;0
LTU;Oth;1945-1969;2043;0
LTU;Oth;1945-1969;2044;0
LTU;Oth;1945-1969;2045;0
LTU;Oth;1945-1969;2046;0
LTU;Oth;1945-1969;2047;0
LTU;Oth;1945-1969;2048;0
LTU;Oth;1945-1969;2049;0
LTU;Oth;1945-1969;2050;0
LTU;Oth;1970-1989;2020;0
LTU;Oth;1970-1989;2021;0
LTU;Oth;1970-1989;2022;0
LTU;Oth;1970-1989;2023;0
LTU;Oth;1970-1989;2024;0
LTU;Oth;1970-1989;2025;0
LTU;Oth;1970-1989;2026;0
LTU;Oth;1970-1989;2027;0
LTU;Oth;1970-1989;2028;0
LTU;Oth;1970-1989;2029;0
LTU;Oth;1970-1989;2030;0
LTU;Oth;1970-1989;2031;0
LTU;Oth;1970-1989;2032;0
LTU;Oth;1970-1989;2033;0
LTU;Oth;1970-1989;2034;0
LTU;Oth;1970-1989;2035;0
LTU;Oth;1970-1989;2036;0
LTU;Oth;1970-1989;2037;0
LTU;Oth;1970-1989;2038;0
LTU;Oth;1970-1989;2039;0
LTU;Oth;1970-1989;2040;0
LTU;Oth;1970-1989;2041;0
LTU;Oth;1970-1989;2042;0
LTU;Oth;1970-1989;2043;0
LTU;Oth;1970-1989;2044;0
LTU;Oth;1970-1989;2045;0
LTU;Oth;1970-1989;2046;0
LTU;Oth;1970-1989;2047;0
LTU;Oth;1970-1989;2048;0
LTU;Oth;1970-1989;2049;0
LTU;Oth;1970-1989;2050;0
LTU;Oth;1990-2010;2020;0
LTU;Oth;1990-2010;2021;0
LTU;Oth;1990-2010;2022;0
LTU;Oth;1990-2010;2023;0
LTU;Oth;1990-2010;2024;0
LTU;Oth;1990-2010;2025;0
LTU;Oth;1990-2010;2026;0
LTU;Oth;1990-2010;2027;0
LTU;Oth;1990-2010;2028;0
LTU;Oth;1990-2010;2029;0
LTU;Oth;1990-2010;2030;0
LTU;Oth;1990-2010;2031;0
LTU;Oth;1990-2010;2032;0
LTU;Oth;1990-2010;2033;0
LTU;Oth;1990-2010;2034;0
LTU;Oth;1990-2010;2035;0
LTU;Oth;1990-2010;2036;0
LTU;Oth;1990-2010;2037;0
LTU;Oth;1990-2010;2038;0
LTU;Oth;1990-2010;2039;0
LTU;Oth;1990-2010;2040;0
LTU;Oth;1990-2010;2041;0
LTU;Oth;1990-2010;2042;0
LTU;Oth;1990-2010;2043;0
LTU;Oth;1990-2010;2044;0
LTU;Oth;1990-2010;2045;0
LTU;Oth;1990-2010;2046;0
LTU;Oth;1990-2010;2047;0
LTU;Oth;1990-2010;2048;0
LTU;Oth;1990-2010;2049;0
LTU;Oth;1990-2010;2050;0
LTU;Oth;2011-2020;2020;0
LTU;Oth;2011-2020;2021;0
LTU;Oth;2011-2020;2022;0
LTU;Oth;2011-2020;2023;0
LTU;Oth;2011-2020;2024;0
LTU;Oth;2011-2020;2025;0
LTU;Oth;2011-2020;2026;0
LTU;Oth;2011-2020;2027;0
LTU;Oth;2011-2020;2028;0
LTU;Oth;2011-2020;2029;0
LTU;Oth;2011-2020;2030;0
LTU;Oth;2011-2020;2031;0
LTU;Oth;2011-2020;2032;0
LTU;Oth;2011-2020;2033;0
LTU;Oth;2011-2020;2034;0
LTU;Oth;2011-2020;2035;0
LTU;Oth;2011-2020;2036;0
LTU;Oth;2011-2020;2037;0
LTU;Oth;2011-2020;2038;0
LTU;Oth;2011-2020;2039;0
LTU;Oth;2011-2020;2040;0
LTU;Oth;2011-2020;2041;0
LTU;Oth;2011-2020;2042;0
LTU;Oth;2011-2020;2043;0
LTU;Oth;2011-2020;2044;0
LTU;Oth;2011-2020;2045;0
LTU;Oth;2011-2020;2046;0
LTU;Oth;2011-2020;2047;0
LTU;Oth;2011-2020;2048;0
LTU;Oth;2011-2020;2049;0
LTU;Oth;2011-2020;2050;0
LTU;Oth;2021-2030;2020;0
LTU;Oth;2021-2030;2021;138223.875
LTU;Oth;2021-2030;2022;138223.875
LTU;Oth;2021-2030;2023;138223.875
LTU;Oth;2021-2030;2024;138223.875
LTU;Oth;2021-2030;2025;138223.875
LTU;Oth;2021-2030;2026;64537.54375
LTU;Oth;2021-2030;2027;64537.54375
LTU;Oth;2021-2030;2028;64537.54375
LTU;Oth;2021-2030;2029;64537.54375
LTU;Oth;2021-2030;2030;64537.54375
LTU;Oth;2021-2030;2031;0
LTU;Oth;2021-2030;2032;0
LTU;Oth;2021-2030;2033;0
LTU;Oth;2021-2030;2034;0
LTU;Oth;2021-2030;2035;0
LTU;Oth;2021-2030;2036;0
LTU;Oth;2021-2030;2037;0
LTU;Oth;2021-2030;2038;0
LTU;Oth;2021-2030;2039;0
LTU;Oth;2021-2030;2040;0
LTU;Oth;2021-2030;2041;0
LTU;Oth;2021-2030;2042;0
LTU;Oth;2021-2030;2043;0
LTU;Oth;2021-2030;2044;0
LTU;Oth;2021-2030;2045;0
LTU;Oth;2021-2030;2046;0
LTU;Oth;2021-2030;2047;0
LTU;Oth;2021-2030;2048;0
LTU;Oth;2021-2030;2049;0
LTU;Oth;2021-2030;2050;0
LTU;Oth;2031-2040;2020;0
LTU;Oth;2031-2040;2021;0
LTU;Oth;2031-2040;2022;0
LTU;Oth;2031-2040;2023;0
LTU;Oth;2031-2040;2024;0
LTU;Oth;2031-2040;2025;0
LTU;Oth;2031-2040;2026;0
LTU;Oth;2031-2040;2027;0
LTU;Oth;2031-2040;2028;0
LTU;Oth;2031-2040;2029;0
LTU;Oth;2031-2040;2030;0
LTU;Oth;2031-2040;2031;66615.175
LTU;Oth;2031-2040;2032;66615.175
LTU;Oth;2031-2040;2033;66615.175
LTU;Oth;2031-2040;2034;66615.175
LTU;Oth;2031-2040;2035;66615.175
LTU;Oth;2031-2040;2036;66615.175
LTU;Oth;2031-2040;2037;66615.175
LTU;Oth;2031-2040;2038;66615.175
LTU;Oth;2031-2040;2039;66615.175
LTU;Oth;2031-2040;2040;66615.175
LTU;Oth;2031-2040;2041;0
LTU;Oth;2031-2040;2042;0
LTU;Oth;2031-2040;2043;0
LTU;Oth;2031-2040;2044;0
LTU;Oth;2031-2040;2045;0
LTU;Oth;2031-2040;2046;0
LTU;Oth;2031-2040;2047;0
LTU;Oth;2031-2040;2048;0
LTU;Oth;2031-2040;2049;0
LTU;Oth;2031-2040;2050;0
LTU;Oth;2040<;2020;0
LTU;Oth;2040<;2021;0
LTU;Oth;2040<;2022;0
LTU;Oth;2040<;2023;0
