region,time,sector,polymer,element,value
EU27+3,2029.5,single-use beverage bottles,PET,All,746.482478818758
EU27+3,2029.75,single-use beverage bottles,PET,All,746.482478818758
EU27+3,2030.0,single-use beverage bottles,PET,All,744.843658887213
EU27+3,2030.25,single-use beverage bottles,PET,All,744.843658887213
EU27+3,2030.5,single-use beverage bottles,PET,All,744.843658887213
EU27+3,2030.75,single-use beverage bottles,PET,All,744.843658887213
EU27+3,2031.0,single-use beverage bottles,PET,All,739.753893884817
EU27+3,2031.25,single-use beverage bottles,PET,All,739.753893884817
EU27+3,2031.5,single-use beverage bottles,PET,All,739.753893884817
EU27+3,2031.75,single-use beverage bottles,PET,All,739.753893884817
EU27+3,2032.0,single-use beverage bottles,PET,All,734.4878492164844
EU27+3,2032.25,single-use beverage bottles,PET,All,734.4878492164844
EU27+3,2032.5,single-use beverage bottles,PET,All,734.4878492164844
EU27+3,2032.75,single-use beverage bottles,PET,All,734.4878492164844
EU27+3,2033.0,single-use beverage bottles,PET,All,729.0425082653968
EU27+3,2033.25,single-use beverage bottles,PET,All,729.0425082653968
EU27+3,2033.5,single-use beverage bottles,PET,All,729.0425082653968
EU27+3,2033.75,single-use beverage bottles,PET,All,729.0425082653968
EU27+3,2034.0,single-use beverage bottles,PET,All,723.4148117103656
EU27+3,2034.25,single-use beverage bottles,PET,All,723.4148117103656
EU27+3,2034.5,single-use beverage bottles,PET,All,723.4148117103656
EU27+3,2034.75,single-use beverage bottles,PET,All,723.4148117103656
EU27+3,2035.0,single-use beverage bottles,PET,All,717.6016569734073
EU27+3,2035.25,single-use beverage bottles,PET,All,717.6016569734073
EU27+3,2035.5,single-use beverage bottles,PET,All,717.6016569734073
EU27+3,2035.75,single-use beverage bottles,PET,All,717.6016569734073
EU27+3,2036.0,single-use beverage bottles,PET,All,711.5998976605389
EU27+3,2036.25,single-use beverage bottles,PET,All,711.5998976605389
EU27+3,2036.5,single-use beverage bottles,PET,All,711.5998976605389
EU27+3,2036.75,single-use beverage bottles,PET,All,711.5998976605389
EU27+3,2037.0,single-use beverage bottles,PET,All,705.4063429957156
EU27+3,2037.25,single-use beverage bottles,PET,All,705.4063429957156
EU27+3,2037.5,single-use beverage bottles,PET,All,705.4063429957156
EU27+3,2037.75,single-use beverage bottles,PET,All,705.4063429957156
EU27+3,2038.0,single-use beverage bottles,PET,All,699.01775724783
EU27+3,2038.25,single-use beverage bottles,PET,All,699.01775724783
EU27+3,2038.5,single-use beverage bottles,PET,All,699.01775724783
EU27+3,2038.75,single-use beverage bottles,PET,All,699.01775724783
EU27+3,2039.0,single-use beverage bottles,PET,All,692.430859150687
EU27+3,2039.25,single-use beverage bottles,PET,All,692.430859150687
EU27+3,2039.5,single-use beverage bottles,PET,All,692.430859150687
EU27+3,2039.75,single-use beverage bottles,PET,All,692.430859150687
EU27+3,2040.0,single-use beverage bottles,PET,All,685.6423213158764
EU27+3,2040.25,single-use beverage bottles,PET,All,685.6423213158764
EU27+3,2040.5,single-use beverage bottles,PET,All,685.6423213158764
EU27+3,2040.75,single-use beverage bottles,PET,All,685.6423213158764
EU27+3,2041.0,single-use beverage bottles,PET,All,669.4154530447339
EU27+3,2041.25,single-use beverage bottles,PET,All,669.4154530447339
EU27+3,2041.5,single-use beverage bottles,PET,All,669.4154530447339
EU27+3,2041.75,single-use beverage bottles,PET,All,669.4154530447339
EU27+3,2042.0,single-use beverage bottles,PET,All,652.7954831760371
EU27+3,2042.25,single-use beverage bottles,PET,All,652.7954831760371
EU27+3,2042.5,single-use beverage bottles,PET,All,652.7954831760371
EU27+3,2042.75,single-use beverage bottles,PET,All,652.7954831760371
EU27+3,2043.0,single-use beverage bottles,PET,All,635.7761723646619
EU27+3,2043.25,single-use beverage bottles,PET,All,635.7761723646619
EU27+3,2043.5,single-use beverage bottles,PET,All,635.7761723646619
EU27+3,2043.75,single-use beverage bottles,PET,All,635.7761723646619
EU27+3,2044.0,single-use beverage bottles,PET,All,618.3511957887415
EU27+3,2044.25,single-use beverage bottles,PET,All,618.3511957887415
EU27+3,2044.5,single-use beverage bottles,PET,All,618.3511957887415
EU27+3,2044.75,single-use beverage bottles,PET,All,618.3511957887415
EU27+3,2045.0,single-use beverage bottles,PET,All,600.5141420640663
EU27+3,2045.25,single-use beverage bottles,PET,All,600.5141420640663
EU27+3,2045.5,single-use beverage bottles,PET,All,600.5141420640663
EU27+3,2045.75,single-use beverage bottles,PET,All,600.5141420640663
EU27+3,2046.0,single-use beverage bottles,PET,All,582.2585121453187
EU27+3,2046.25,single-use beverage bottles,PET,All,582.2585121453187
EU27+3,2046.5,single-use beverage bottles,PET,All,582.2585121453187
EU27+3,2046.75,single-use beverage bottles,PET,All,582.2585121453187
EU27+3,2047.0,single-use beverage bottles,PET,All,563.5777182139897
EU27+3,2047.25,single-use beverage bottles,PET,All,563.5777182139897
EU27+3,2047.5,single-use beverage bottles,PET,All,563.5777182139897
EU27+3,2047.75,single-use beverage bottles,PET,All,563.5777182139897
EU27+3,2048.0,single-use beverage bottles,PET,All,544.4650825528197
EU27+3,2048.25,single-use beverage bottles,PET,All,544.4650825528197
EU27+3,2048.5,single-use beverage bottles,PET,All,544.4650825528197
EU27+3,2048.75,single-use beverage bottles,PET,All,544.4650825528197
EU27+3,2049.0,single-use beverage bottles,PET,All,524.9138364066048
EU27+3,2049.25,single-use beverage bottles,PET,All,524.9138364066048
EU27+3,2049.5,single-use beverage bottles,PET,All,524.9138364066048
EU27+3,2049.75,single-use beverage bottles,PET,All,524.9138364066048
EU27+3,2050.0,single-use beverage bottles,PET,All,504.9171188292103
EU27+3,2050.25,single-use beverage bottles,PET,All,504.9171188292103
EU27+3,2050.5,single-use beverage bottles,PET,All,504.9171188292103
EU27+3,2050.75,single-use beverage bottles,PET,All,504.9171188292103
EU27+3,2018.0,reusable beverage bottles,PET,All,0.0
EU27+3,2018.25,reusable beverage bottles,PET,All,0.0
EU27+3,2018.5,reusable beverage bottles,PET,All,0.0
EU27+3,2018.75,reusable beverage bottles,PET,All,0.0
EU27+3,2019.0,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2019.25,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2019.5,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2019.75,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2020.0,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2020.25,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2020.5,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2020.75,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2021.0,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2021.25,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2021.5,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2021.75,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2022.0,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2022.25,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2022.5,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2022.75,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2023.0,reusable beverage bottles,PET,All,43.34886872114674
EU27+3,2023.25,reusable beverage bottles,PET,All,43.34886872114674
EU27+3,2023.5,reusable beverage bottles,PET,All,43.34886872114674
EU27+3,2023.75,reusable beverage bottles,PET,All,43.34886872114674
EU27+3,2024.0,reusable beverage bottles,PET,All,64.72174573409467
EU27+3,2024.25,reusable beverage bottles,PET,All,64.72174573409467
EU27+3,2024.5,reusable beverage bottles,PET,All,64.72174573409467
EU27+3,2024.75,reusable beverage bottles,PET,All,64.72174573409467
EU27+3,2025.0,reusable beverage bottles,PET,All,86.51774540042948
EU27+3,2025.25,reusable beverage bottles,PET,All,86.51774540042948
EU27+3,2025.5,reusable beverage bottles,PET,All,86.51774540042948
EU27+3,2025.75,reusable beverage bottles,PET,All,86.51774540042948
EU27+3,2026.0,reusable beverage bottles,PET,All,108.74319288551774
EU27+3,2026.25,reusable beverage bottles,PET,All,108.74319288551774
EU27+3,2026.5,reusable beverage bottles,PET,All,108.74319288551774
EU27+3,2026.75,reusable beverage bottles,PET,All,108.74319288551774
EU27+3,2027.0,reusable beverage bottles,PET,All,131.4044975457674
EU27+3,2027.25,reusable beverage bottles,PET,All,131.4044975457674
EU27+3,2027.5,reusable beverage bottles,PET,All,131.4044975457674
EU27+3,2027.75,reusable beverage bottles,PET,All,131.4044975457674
EU27+3,2028.0,reusable beverage bottles,PET,All,154.50815397993352
EU27+3,2028.25,reusable beverage bottles,PET,All,154.50815397993352
EU27+3,2028.5,reusable beverage bottles,PET,All,154.50815397993352
EU27+3,2028.75,reusable beverage bottles,PET,All,154.50815397993352
EU27+3,2029.0,reusable beverage bottles,PET,All,178.06074309302883
EU27+3,2029.25,reusable beverage bottles,PET,All,178.06074309302883
EU27+3,2029.5,reusable beverage bottles,PET,All,178.06074309302883
EU27+3,2029.75,reusable beverage bottles,PET,All,178.06074309302883
EU27+3,2030.0,reusable beverage bottles,PET,All,202.06893317298767
EU27+3,2030.25,reusable beverage bottles,PET,All,202.06893317298767
EU27+3,2030.5,reusable beverage bottles,PET,All,202.06893317298767
EU27+3,2030.75,reusable beverage bottles,PET,All,202.06893317298767
EU27+3,2031.0,reusable beverage bottles,PET,All,234.70306588042527
EU27+3,2031.25,reusable beverage bottles,PET,All,234.70306588042527
EU27+3,2031.5,reusable beverage bottles,PET,All,234.70306588042527
EU27+3,2031.75,reusable beverage bottles,PET,All,234.70306588042527
EU27+3,2032.0,reusable beverage bottles,PET,All,267.9696743486944
EU27+3,2032.25,reusable beverage bottles,PET,All,267.9696743486944
EU27+3,2032.5,reusable beverage bottles,PET,All,267.9696743486944
EU27+3,2032.75,reusable beverage bottles,PET,All,267.9696743486944
EU27+3,2033.0,reusable beverage bottles,PET,All,301.87814467974044
EU27+3,2033.25,reusable beverage bottles,PET,All,301.87814467974044
EU27+3,2033.5,reusable beverage bottles,PET,All,301.87814467974044
EU27+3,2033.75,reusable beverage bottles,PET,All,301.87814467974044
EU27+3,2034.0,reusable beverage bottles,PET,All,336.437987449973
EU27+3,2034.25,reusable beverage bottles,PET,All,336.437987449973
EU27+3,2034.5,reusable beverage bottles,PET,All,336.437987449973
EU27+3,2034.75,reusable beverage bottles,PET,All,336.437987449973
EU27+3,2035.0,reusable beverage bottles,PET,All,371.658839261142
EU27+3,2035.25,reusable beverage bottles,PET,All,371.658839261142
EU27+3,2035.5,reusable beverage bottles,PET,All,371.658839261142
EU27+3,2035.75,reusable beverage bottles,PET,All,371.658839261142
EU27+3,2036.0,reusable beverage bottles,PET,All,407.5504643097893
EU27+3,2036.25,reusable beverage bottles,PET,All,407.5504643097893
EU27+3,2036.5,reusable beverage bottles,PET,All,407.5504643097893
EU27+3,2036.75,reusable beverage bottles,PET,All,407.5504643097893
EU27+3,2037.0,reusable beverage bottles,PET,All,444.1227559754838
EU27+3,2037.25,reusable beverage bottles,PET,All,444.1227559754838
EU27+3,2037.5,reusable beverage bottles,PET,All,444.1227559754838
EU27+3,2037.75,reusable beverage bottles,PET,All,444.1227559754838
EU27+3,2038.0,reusable beverage bottles,PET,All,481.38573842806073
EU27+3,2038.25,reusable beverage bottles,PET,All,481.38573842806073
EU27+3,2038.5,reusable beverage bottles,PET,All,481.38573842806073
EU27+3,2038.75,reusable beverage bottles,PET,All,481.38573842806073
EU27+3,2039.0,reusable beverage bottles,PET,All,519.349568254092
EU27+3,2039.25,reusable beverage bottles,PET,All,519.349568254092
EU27+3,2039.5,reusable beverage bottles,PET,All,519.349568254092
EU27+3,2039.75,reusable beverage bottles,PET,All,519.349568254092
EU27+3,2040.0,reusable beverage bottles,PET,All,558.024536102801
EU27+3,2040.25,reusable beverage bottles,PET,All,558.024536102801
EU27+3,2040.5,reusable beverage bottles,PET,All,558.024536102801
EU27+3,2040.75,reusable beverage bottles,PET,All,558.024536102801
EU27+3,2041.0,reusable beverage bottles,PET,All,619.9652596102121
EU27+3,2041.25,reusable beverage bottles,PET,All,619.9652596102121
EU27+3,2041.5,reusable beverage bottles,PET,All,619.9652596102121
EU27+3,2041.75,reusable beverage bottles,PET,All,619.9652596102121
EU27+3,2042.0,reusable beverage bottles,PET,All,683.088995134161
EU27+3,2042.25,reusable beverage bottles,PET,All,683.088995134161
EU27+3,2042.5,reusable beverage bottles,PET,All,683.088995134161
EU27+3,2042.75,reusable beverage bottles,PET,All,683.088995134161
EU27+3,2043.0,reusable beverage bottles,PET,All,747.4132088426276
EU27+3,2043.25,reusable beverage bottles,PET,All,747.4132088426276
EU27+3,2043.5,reusable beverage bottles,PET,All,747.4132088426276
EU27+3,2043.75,reusable beverage bottles,PET,All,747.4132088426276
EU27+3,2044.0,reusable beverage bottles,PET,All,812.9555979257503
EU27+3,2044.25,reusable beverage bottles,PET,All,812.9555979257503
EU27+3,2044.5,reusable beverage bottles,PET,All,812.9555979257503
EU27+3,2044.75,reusable beverage bottles,PET,All,812.9555979257503
EU27+3,2045.0,reusable beverage bottles,PET,All,879.7340934696513
EU27+3,2045.25,reusable beverage bottles,PET,All,879.7340934696513
EU27+3,2045.5,reusable beverage bottles,PET,All,879.7340934696513
EU27+3,2045.75,reusable beverage bottles,PET,All,879.7340934696513
EU27+3,2046.0,reusable beverage bottles,PET,All,947.7668633646376
EU27+3,2046.25,reusable beverage bottles,PET,All,947.7668633646376
EU27+3,2046.5,reusable beverage bottles,PET,All,947.7668633646376
EU27+3,2046.75,reusable beverage bottles,PET,All,947.7668633646376
EU27+3,2047.0,reusable beverage bottles,PET,All,1017.0723152481768
EU27+3,2047.25,reusable beverage bottles,PET,All,1017.0723152481768
EU27+3,2047.5,reusable beverage bottles,PET,All,1017.0723152481768
EU27+3,2047.75,reusable beverage bottles,PET,All,1017.0723152481768
EU27+3,2048.0,reusable beverage bottles,PET,All,1087.66909948305
EU27+3,2048.25,reusable beverage bottles,PET,All,1087.66909948305
EU27+3,2048.5,reusable beverage bottles,PET,All,1087.66909948305
EU27+3,2048.75,reusable beverage bottles,PET,All,1087.66909948305
EU27+3,2049.0,reusable beverage bottles,PET,All,1159.5761121710964
EU27+3,2049.25,reusable beverage bottles,PET,All,1159.5761121710964
EU27+3,2049.5,reusable beverage bottles,PET,All,1159.5761121710964
EU27+3,2049.75,reusable beverage bottles,PET,All,1159.5761121710964
EU27+3,2050.0,reusable beverage bottles,PET,All,1232.812498202955
EU27+3,2050.25,reusable beverage bottles,PET,All,1232.812498202955
EU27+3,2050.5,reusable beverage bottles,PET,All,1232.812498202955
EU27+3,2050.75,reusable beverage bottles,PET,All,1232.812498202955
EU27+3,2018.0,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2018.25,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2018.5,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2018.75,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2019.0,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2019.25,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2019.5,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2019.75,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2020.0,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2020.25,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2020.5,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2020.75,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2021.0,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2021.25,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2021.5,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2021.75,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2022.0,single-use sheet (tray),PET,All,267.5
EU27+3,2022.25,single-use sheet (tray),PET,All,267.5
EU27+3,2022.5,single-use sheet (tray),PET,All,267.5
EU27+3,2022.75,single-use sheet (tray),PET,All,267.5
EU27+3,2023.0,single-use sheet (tray),PET,All,268.48640625
EU27+3,2023.25,single-use sheet (tray),PET,All,268.48640625
EU27+3,2023.5,single-use sheet (tray),PET,All,268.48640625
EU27+3,2023.75,single-use sheet (tray),PET,All,268.48640625
EU27+3,2024.0,single-use sheet (tray),PET,All,269.465790625
EU27+3,2024.25,single-use sheet (tray),PET,All,269.465790625
EU27+3,2024.5,single-use sheet (tray),PET,All,269.465790625
EU27+3,2024.75,single-use sheet (tray),PET,All,269.465790625
EU27+3,2025.0,single-use sheet (tray),PET,All,270.43791404687494
EU27+3,2025.25,single-use sheet (tray),PET,All,270.43791404687494
EU27+3,2025.5,single-use sheet (tray),PET,All,270.43791404687494
EU27+3,2025.75,single-use sheet (tray),PET,All,270.43791404687494
EU27+3,2026.0,single-use sheet (tray),PET,All,271.40253335812497
EU27+3,2026.25,single-use sheet (tray),PET,All,271.40253335812497
EU27+3,2026.5,single-use sheet (tray),PET,All,271.40253335812497
EU27+3,2026.75,single-use sheet (tray),PET,All,271.40253335812497
EU27+3,2027.0,single-use sheet (tray),PET,All,272.3594012641953
EU27+3,2027.25,single-use sheet (tray),PET,All,272.3594012641953
EU27+3,2027.5,single-use sheet (tray),PET,All,272.3594012641953
EU27+3,2027.75,single-use sheet (tray),PET,All,272.3594012641953
EU27+3,2028.0,single-use sheet (tray),PET,All,273.3082662750512
EU27+3,2028.25,single-use sheet (tray),PET,All,273.3082662750512
EU27+3,2028.5,single-use sheet (tray),PET,All,273.3082662750512
EU27+3,2028.75,single-use sheet (tray),PET,All,273.3082662750512
EU27+3,2029.0,single-use sheet (tray),PET,All,274.24887264599784
EU27+3,2029.25,single-use sheet (tray),PET,All,274.24887264599784
EU27+3,2029.5,single-use sheet (tray),PET,All,274.24887264599784
EU27+3,2029.75,single-use sheet (tray),PET,All,274.24887264599784
EU27+3,2030.0,single-use sheet (tray),PET,All,275.18096031773587
EU27+3,2030.25,single-use sheet (tray),PET,All,275.18096031773587
EU27+3,2030.5,single-use sheet (tray),PET,All,275.18096031773587
EU27+3,2030.75,single-use sheet (tray),PET,All,275.18096031773587
EU27+3,2031.0,single-use sheet (tray),PET,All,275.7385638425902
EU27+3,2031.25,single-use sheet (tray),PET,All,275.7385638425902
EU27+3,2031.5,single-use sheet (tray),PET,All,275.7385638425902
EU27+3,2031.75,single-use sheet (tray),PET,All,275.7385638425902
EU27+3,2032.0,single-use sheet (tray),PET,All,276.2798013419099
EU27+3,2032.25,single-use sheet (tray),PET,All,276.2798013419099
EU27+3,2032.5,single-use sheet (tray),PET,All,276.2798013419099
EU27+3,2032.75,single-use sheet (tray),PET,All,276.2798013419099
EU27+3,2033.0,single-use sheet (tray),PET,All,276.80428973483174
EU27+3,2033.25,single-use sheet (tray),PET,All,276.80428973483174
EU27+3,2033.5,single-use sheet (tray),PET,All,276.80428973483174
EU27+3,2033.75,single-use sheet (tray),PET,All,276.80428973483174
EU27+3,2034.0,single-use sheet (tray),PET,All,277.3116399154778
EU27+3,2034.25,single-use sheet (tray),PET,All,277.3116399154778
EU27+3,2034.5,single-use sheet (tray),PET,All,277.3116399154778
EU27+3,2034.75,single-use sheet (tray),PET,All,277.3116399154778
EU27+3,2035.0,single-use sheet (tray),PET,All,277.80145667076323
EU27+3,2035.25,single-use sheet (tray),PET,All,277.80145667076323
EU27+3,2035.5,single-use sheet (tray),PET,All,277.80145667076323
EU27+3,2035.75,single-use sheet (tray),PET,All,277.80145667076323
EU27+3,2036.0,single-use sheet (tray),PET,All,278.27333859716293
EU27+3,2036.25,single-use sheet (tray),PET,All,278.27333859716293
EU27+3,2036.5,single-use sheet (tray),PET,All,278.27333859716293
EU27+3,2036.75,single-use sheet (tray),PET,All,278.27333859716293
EU27+3,2037.0,single-use sheet (tray),PET,All,278.7268780164235
EU27+3,2037.25,single-use sheet (tray),PET,All,278.7268780164235
EU27+3,2037.5,single-use sheet (tray),PET,All,278.7268780164235
EU27+3,2037.75,single-use sheet (tray),PET,All,278.7268780164235
EU27+3,2038.0,single-use sheet (tray),PET,All,279.1616608902096
EU27+3,2038.25,single-use sheet (tray),PET,All,279.1616608902096
EU27+3,2038.5,single-use sheet (tray),PET,All,279.1616608902096
EU27+3,2038.75,single-use sheet (tray),PET,All,279.1616608902096
EU27+3,2039.0,single-use sheet (tray),PET,All,279.5772667336697
EU27+3,2039.25,single-use sheet (tray),PET,All,279.5772667336697
EU27+3,2039.5,single-use sheet (tray),PET,All,279.5772667336697
EU27+3,2039.75,single-use sheet (tray),PET,All,279.5772667336697
EU27+3,2040.0,single-use sheet (tray),PET,All,279.9732685279101
EU27+3,2040.25,single-use sheet (tray),PET,All,279.9732685279101
EU27+3,2040.5,single-use sheet (tray),PET,All,279.9732685279101
EU27+3,2040.75,single-use sheet (tray),PET,All,279.9732685279101
EU27+3,2041.0,single-use sheet (tray),PET,All,278.7333869101436
EU27+3,2041.25,single-use sheet (tray),PET,All,278.7333869101436
EU27+3,2041.5,single-use sheet (tray),PET,All,278.7333869101436
EU27+3,2041.75,single-use sheet (tray),PET,All,278.7333869101436
EU27+3,2042.0,single-use sheet (tray),PET,All,277.440710333169
EU27+3,2042.25,single-use sheet (tray),PET,All,277.440710333169
EU27+3,2042.5,single-use sheet (tray),PET,All,277.440710333169
EU27+3,2042.75,single-use sheet (tray),PET,All,277.440710333169
EU27+3,2043.0,single-use sheet (tray),PET,All,276.094306885964
EU27+3,2043.25,single-use sheet (tray),PET,All,276.094306885964
EU27+3,2043.5,single-use sheet (tray),PET,All,276.094306885964
EU27+3,2043.75,single-use sheet (tray),PET,All,276.094306885964
EU27+3,2044.0,single-use sheet (tray),PET,All,274.6932312987815
EU27+3,2044.25,single-use sheet (tray),PET,All,274.6932312987815
EU27+3,2044.5,single-use sheet (tray),PET,All,274.6932312987815
EU27+3,2044.75,single-use sheet (tray),PET,All,274.6932312987815
EU27+3,2045.0,single-use sheet (tray),PET,All,273.23652476916675
EU27+3,2045.25,single-use sheet (tray),PET,All,273.23652476916675
EU27+3,2045.5,single-use sheet (tray),PET,All,273.23652476916675
EU27+3,2045.75,single-use sheet (tray),PET,All,273.23652476916675
EU27+3,2046.0,single-use sheet (tray),PET,All,271.72321478582984
EU27+3,2046.25,single-use sheet (tray),PET,All,271.72321478582984
EU27+3,2046.5,single-use sheet (tray),PET,All,271.72321478582984
EU27+3,2046.75,single-use sheet (tray),PET,All,271.72321478582984
EU27+3,2047.0,single-use sheet (tray),PET,All,270.15231495034925
EU27+3,2047.25,single-use sheet (tray),PET,All,270.15231495034925
EU27+3,2047.5,single-use sheet (tray),PET,All,270.15231495034925
EU27+3,2047.75,single-use sheet (tray),PET,All,270.15231495034925
EU27+3,2048.0,single-use sheet (tray),PET,All,268.5228247966805
EU27+3,2048.25,single-use sheet (tray),PET,All,268.5228247966805
EU27+3,2048.5,single-use sheet (tray),PET,All,268.5228247966805
EU27+3,2048.75,single-use sheet (tray),PET,All,268.5228247966805
EU27+3,2049.0,single-use sheet (tray),PET,All,266.83372960844326
EU27+3,2049.25,single-use sheet (tray),PET,All,266.83372960844326
EU27+3,2049.5,single-use sheet (tray),PET,All,266.83372960844326
EU27+3,2049.75,single-use sheet (tray),PET,All,266.83372960844326
EU27+3,2050.0,single-use sheet (tray),PET,All,265.08400023396166
EU27+3,2050.25,single-use sheet (tray),PET,All,265.08400023396166
EU27+3,2050.5,single-use sheet (tray),PET,All,265.08400023396166
EU27+3,2050.75,single-use sheet (tray),PET,All,265.08400023396166
EU27+3,2018.0,reusable sheet (tray),PET,All,0.0
EU27+3,2018.25,reusable sheet (tray),PET,All,0.0
EU27+3,2018.5,reusable sheet (tray),PET,All,0.0
EU27+3,2018.75,reusable sheet (tray),PET,All,0.0
EU27+3,2019.0,reusable sheet (tray),PET,All,0.0
EU27+3,2019.25,reusable sheet (tray),PET,All,0.0
EU27+3,2019.5,reusable sheet (tray),PET,All,0.0
EU27+3,2019.75,reusable sheet (tray),PET,All,0.0
EU27+3,2020.0,reusable sheet (tray),PET,All,0.0
EU27+3,2020.25,reusable sheet (tray),PET,All,0.0
EU27+3,2020.5,reusable sheet (tray),PET,All,0.0
EU27+3,2020.75,reusable sheet (tray),PET,All,0.0
EU27+3,2021.0,reusable sheet (tray),PET,All,0.0
EU27+3,2021.25,reusable sheet (tray),PET,All,0.0
EU27+3,2021.5,reusable sheet (tray),PET,All,0.0
EU27+3,2021.75,reusable sheet (tray),PET,All,0.0
EU27+3,2022.0,reusable sheet (tray),PET,All,0.0
EU27+3,2022.25,reusable sheet (tray),PET,All,0.0
EU27+3,2022.5,reusable sheet (tray),PET,All,0.0
