"region","time","sector","intermediary_product","product","element","value"
"EU27+1",1946,"Construction","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1946,"Construction","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1946,"Construction","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1946,"Construction","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Rail","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Rebar","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Plate","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1946,"Automotive","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Rail","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Rebar","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Plate","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1946,"Other Transport","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Rail","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Rebar","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Plate","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1946,"Mechanical Engineering","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Rail","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Rebar","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Plate","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1946,"Miscellaneous","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Rail","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Rebar","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Plate","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1946,"Metalware","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Rail","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Rebar","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Plate","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1946,"Domestic appliances","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1947,"Construction","Steel Intermediary","Light Sections","All",6.1783227686601165
"EU27+1",1947,"Construction","Steel Intermediary","Heavy Sections","All",11.289042667869648
"EU27+1",1947,"Construction","Steel Intermediary","Rail","All",2.4261022065090585
"EU27+1",1947,"Construction","Steel Intermediary","Rebar","All",24.50646179506282
"EU27+1",1947,"Construction","Steel Intermediary","Wire Rod","All",22.189617907024125
"EU27+1",1947,"Construction","Steel Intermediary","Hot Rolled Bar","All",0.5697722131493025
"EU27+1",1947,"Construction","Steel Intermediary","Plate","All",0.7722123254275635
"EU27+1",1947,"Construction","Steel Intermediary","Hot Rolled Coil","All",31.37685749629724
"EU27+1",1947,"Construction","Steel Intermediary","Hot Rolled Coil Galvanized","All",2.272151311186774
"EU27+1",1947,"Construction","Steel Intermediary","Hot Rolled Narrow Strip","All",2.373467049048633
"EU27+1",1947,"Construction","Steel Intermediary","Cold Rolled Coil","All",14.376832223390124
"EU27+1",1947,"Construction","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1947,"Construction","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1947,"Construction","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1947,"Construction","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1947,"Construction","Steel Intermediary","Welded Tube","All",16.339436666650382
"EU27+1",1947,"Construction","Steel Intermediary","Seamless Tube","All",3.3184345322437365
"EU27+1",1947,"Construction","Steel Intermediary","Cast Iron","All",7.3324588932412915
"EU27+1",1947,"Construction","Steel Intermediary","Cast Steel","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Light Sections","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Rail","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Rebar","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Wire Rod","All",56.167999829690324
"EU27+1",1947,"Automotive","Steel Intermediary","Hot Rolled Bar","All",49.64943940911596
"EU27+1",1947,"Automotive","Steel Intermediary","Plate","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Hot Rolled Coil","All",45.487958310151335
"EU27+1",1947,"Automotive","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Cold Rolled Coil","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Cold Rolled Coil Galvanized","All",629.4218775026845
"EU27+1",1947,"Automotive","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1947,"Automotive","Steel Intermediary","Welded Tube","All",8.590068477203253
"EU27+1",1947,"Automotive","Steel Intermediary","Seamless Tube","All",24.01373626942652
"EU27+1",1947,"Automotive","Steel Intermediary","Cast Iron","All",85.90842200937527
"EU27+1",1947,"Automotive","Steel Intermediary","Cast Steel","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Light Sections","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Rail","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Rebar","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Wire Rod","All",-4.5708726477029025
"EU27+1",1947,"Other Transport","Steel Intermediary","Hot Rolled Bar","All",-2.3767066998273054
"EU27+1",1947,"Other Transport","Steel Intermediary","Plate","All",-70.86531711075868
"EU27+1",1947,"Other Transport","Steel Intermediary","Hot Rolled Coil","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Cold Rolled Coil","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1947,"Other Transport","Steel Intermediary","Welded Tube","All",-6.990476634987511
"EU27+1",1947,"Other Transport","Steel Intermediary","Seamless Tube","All",-3.2570066768709545
"EU27+1",1947,"Other Transport","Steel Intermediary","Cast Iron","All",-4.369441425284687
"EU27+1",1947,"Other Transport","Steel Intermediary","Cast Steel","All",0
"EU27+1",1947,"Mechanical Engineering","Steel Intermediary","Light Sections","All",0
"EU27+1",1947,"Mechanical Engineering","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1947,"Mechanical Engineering","Steel Intermediary","Rail","All",6.7081752058806305
"EU27+1",1947,"Mechanical Engineering","Steel Intermediary","Rebar","All",0
