region,time,sector,polymer,element,value
EU27+3,2029.5,single-use beverage bottles,PET,All,550.530828128834
EU27+3,2029.75,single-use beverage bottles,PET,All,550.530828128834
EU27+3,2030.0,single-use beverage bottles,PET,All,521.3905612210491
EU27+3,2030.25,single-use beverage bottles,PET,All,521.3905612210491
EU27+3,2030.5,single-use beverage bottles,PET,All,521.3905612210491
EU27+3,2030.75,single-use beverage bottles,PET,All,521.3905612210491
EU27+3,2031.0,single-use beverage bottles,PET,All,517.8277257193719
EU27+3,2031.25,single-use beverage bottles,PET,All,517.8277257193719
EU27+3,2031.5,single-use beverage bottles,PET,All,517.8277257193719
EU27+3,2031.75,single-use beverage bottles,PET,All,517.8277257193719
EU27+3,2032.0,single-use beverage bottles,PET,All,514.1414944515391
EU27+3,2032.25,single-use beverage bottles,PET,All,514.1414944515391
EU27+3,2032.5,single-use beverage bottles,PET,All,514.1414944515391
EU27+3,2032.75,single-use beverage bottles,PET,All,514.1414944515391
EU27+3,2033.0,single-use beverage bottles,PET,All,510.3297557857777
EU27+3,2033.25,single-use beverage bottles,PET,All,510.3297557857777
EU27+3,2033.5,single-use beverage bottles,PET,All,510.3297557857777
EU27+3,2033.75,single-use beverage bottles,PET,All,510.3297557857777
EU27+3,2034.0,single-use beverage bottles,PET,All,506.3903681972559
EU27+3,2034.25,single-use beverage bottles,PET,All,506.3903681972559
EU27+3,2034.5,single-use beverage bottles,PET,All,506.3903681972559
EU27+3,2034.75,single-use beverage bottles,PET,All,506.3903681972559
EU27+3,2035.0,single-use beverage bottles,PET,All,502.3211598813851
EU27+3,2035.25,single-use beverage bottles,PET,All,502.3211598813851
EU27+3,2035.5,single-use beverage bottles,PET,All,502.3211598813851
EU27+3,2035.75,single-use beverage bottles,PET,All,502.3211598813851
EU27+3,2036.0,single-use beverage bottles,PET,All,498.1199283623772
EU27+3,2036.25,single-use beverage bottles,PET,All,498.1199283623772
EU27+3,2036.5,single-use beverage bottles,PET,All,498.1199283623772
EU27+3,2036.75,single-use beverage bottles,PET,All,498.1199283623772
EU27+3,2037.0,single-use beverage bottles,PET,All,493.78444009700087
EU27+3,2037.25,single-use beverage bottles,PET,All,493.78444009700087
EU27+3,2037.5,single-use beverage bottles,PET,All,493.78444009700087
EU27+3,2037.75,single-use beverage bottles,PET,All,493.78444009700087
EU27+3,2038.0,single-use beverage bottles,PET,All,489.312430073481
EU27+3,2038.25,single-use beverage bottles,PET,All,489.312430073481
EU27+3,2038.5,single-use beverage bottles,PET,All,489.312430073481
EU27+3,2038.75,single-use beverage bottles,PET,All,489.312430073481
EU27+3,2039.0,single-use beverage bottles,PET,All,484.70160140548086
EU27+3,2039.25,single-use beverage bottles,PET,All,484.70160140548086
EU27+3,2039.5,single-use beverage bottles,PET,All,484.70160140548086
EU27+3,2039.75,single-use beverage bottles,PET,All,484.70160140548086
EU27+3,2040.0,single-use beverage bottles,PET,All,479.9496249211135
EU27+3,2040.25,single-use beverage bottles,PET,All,479.9496249211135
EU27+3,2040.5,single-use beverage bottles,PET,All,479.9496249211135
EU27+3,2040.75,single-use beverage bottles,PET,All,479.9496249211135
EU27+3,2041.0,single-use beverage bottles,PET,All,468.5908171313137
EU27+3,2041.25,single-use beverage bottles,PET,All,468.5908171313137
EU27+3,2041.5,single-use beverage bottles,PET,All,468.5908171313137
EU27+3,2041.75,single-use beverage bottles,PET,All,468.5908171313137
EU27+3,2042.0,single-use beverage bottles,PET,All,456.95683822322593
EU27+3,2042.25,single-use beverage bottles,PET,All,456.95683822322593
EU27+3,2042.5,single-use beverage bottles,PET,All,456.95683822322593
EU27+3,2042.75,single-use beverage bottles,PET,All,456.95683822322593
EU27+3,2043.0,single-use beverage bottles,PET,All,445.0433206552633
EU27+3,2043.25,single-use beverage bottles,PET,All,445.0433206552633
EU27+3,2043.5,single-use beverage bottles,PET,All,445.0433206552633
EU27+3,2043.75,single-use beverage bottles,PET,All,445.0433206552633
EU27+3,2044.0,single-use beverage bottles,PET,All,432.845837052119
EU27+3,2044.25,single-use beverage bottles,PET,All,432.845837052119
EU27+3,2044.5,single-use beverage bottles,PET,All,432.845837052119
EU27+3,2044.75,single-use beverage bottles,PET,All,432.845837052119
EU27+3,2045.0,single-use beverage bottles,PET,All,420.3598994448464
EU27+3,2045.25,single-use beverage bottles,PET,All,420.3598994448464
EU27+3,2045.5,single-use beverage bottles,PET,All,420.3598994448464
EU27+3,2045.75,single-use beverage bottles,PET,All,420.3598994448464
EU27+3,2046.0,single-use beverage bottles,PET,All,407.5809585017231
EU27+3,2046.25,single-use beverage bottles,PET,All,407.5809585017231
EU27+3,2046.5,single-use beverage bottles,PET,All,407.5809585017231
EU27+3,2046.75,single-use beverage bottles,PET,All,407.5809585017231
EU27+3,2047.0,single-use beverage bottles,PET,All,394.5044027497928
EU27+3,2047.25,single-use beverage bottles,PET,All,394.5044027497928
EU27+3,2047.5,single-use beverage bottles,PET,All,394.5044027497928
EU27+3,2047.75,single-use beverage bottles,PET,All,394.5044027497928
EU27+3,2048.0,single-use beverage bottles,PET,All,381.1255577869738
EU27+3,2048.25,single-use beverage bottles,PET,All,381.1255577869738
EU27+3,2048.5,single-use beverage bottles,PET,All,381.1255577869738
EU27+3,2048.75,single-use beverage bottles,PET,All,381.1255577869738
EU27+3,2049.0,single-use beverage bottles,PET,All,367.43968548462334
EU27+3,2049.25,single-use beverage bottles,PET,All,367.43968548462334
EU27+3,2049.5,single-use beverage bottles,PET,All,367.43968548462334
EU27+3,2049.75,single-use beverage bottles,PET,All,367.43968548462334
EU27+3,2050.0,single-use beverage bottles,PET,All,353.44198318044715
EU27+3,2050.25,single-use beverage bottles,PET,All,353.44198318044715
EU27+3,2050.5,single-use beverage bottles,PET,All,353.44198318044715
EU27+3,2050.75,single-use beverage bottles,PET,All,353.44198318044715
EU27+3,2018.0,reusable beverage bottles,PET,All,0.0
EU27+3,2018.25,reusable beverage bottles,PET,All,0.0
EU27+3,2018.5,reusable beverage bottles,PET,All,0.0
EU27+3,2018.75,reusable beverage bottles,PET,All,0.0
EU27+3,2019.0,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2019.25,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2019.5,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2019.75,reusable beverage bottles,PET,All,5.5626914149609
EU27+3,2020.0,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2020.25,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2020.5,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2020.75,reusable beverage bottles,PET,All,10.625529734131764
EU27+3,2021.0,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2021.25,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2021.5,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2021.75,reusable beverage bottles,PET,All,16.54557655676892
EU27+3,2022.0,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2022.25,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2022.5,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2022.75,reusable beverage bottles,PET,All,22.392872348418447
EU27+3,2023.0,reusable beverage bottles,PET,All,41.72328614410374
EU27+3,2023.25,reusable beverage bottles,PET,All,41.72328614410374
EU27+3,2023.5,reusable beverage bottles,PET,All,41.72328614410374
EU27+3,2023.75,reusable beverage bottles,PET,All,41.72328614410374
EU27+3,2024.0,reusable beverage bottles,PET,All,59.86761480403757
EU27+3,2024.25,reusable beverage bottles,PET,All,59.86761480403757
EU27+3,2024.5,reusable beverage bottles,PET,All,59.86761480403757
EU27+3,2024.75,reusable beverage bottles,PET,All,59.86761480403757
EU27+3,2025.0,reusable beverage bottles,PET,All,76.78449904288115
EU27+3,2025.25,reusable beverage bottles,PET,All,76.78449904288115
EU27+3,2025.5,reusable beverage bottles,PET,All,76.78449904288115
EU27+3,2025.75,reusable beverage bottles,PET,All,76.78449904288115
EU27+3,2026.0,reusable beverage bottles,PET,All,92.43171395269007
EU27+3,2026.25,reusable beverage bottles,PET,All,92.43171395269007
EU27+3,2026.5,reusable beverage bottles,PET,All,92.43171395269007
EU27+3,2026.75,reusable beverage bottles,PET,All,92.43171395269007
EU27+3,2027.0,reusable beverage bottles,PET,All,106.76615425593602
EU27+3,2027.25,reusable beverage bottles,PET,All,106.76615425593602
EU27+3,2027.5,reusable beverage bottles,PET,All,106.76615425593602
EU27+3,2027.75,reusable beverage bottles,PET,All,106.76615425593602
EU27+3,2028.0,reusable beverage bottles,PET,All,119.74381933444847
EU27+3,2028.25,reusable beverage bottles,PET,All,119.74381933444847
EU27+3,2028.5,reusable beverage bottles,PET,All,119.74381933444847
EU27+3,2028.75,reusable beverage bottles,PET,All,119.74381933444847
EU27+3,2029.0,reusable beverage bottles,PET,All,131.31979803110875
EU27+3,2029.25,reusable beverage bottles,PET,All,131.31979803110875
EU27+3,2029.5,reusable beverage bottles,PET,All,131.31979803110875
EU27+3,2029.75,reusable beverage bottles,PET,All,131.31979803110875
EU27+3,2030.0,reusable beverage bottles,PET,All,141.44825322109136
EU27+3,2030.25,reusable beverage bottles,PET,All,141.44825322109136
EU27+3,2030.5,reusable beverage bottles,PET,All,141.44825322109136
EU27+3,2030.75,reusable beverage bottles,PET,All,141.44825322109136
EU27+3,2031.0,reusable beverage bottles,PET,All,164.2921461162977
EU27+3,2031.25,reusable beverage bottles,PET,All,164.2921461162977
EU27+3,2031.5,reusable beverage bottles,PET,All,164.2921461162977
EU27+3,2031.75,reusable beverage bottles,PET,All,164.2921461162977
EU27+3,2032.0,reusable beverage bottles,PET,All,187.5787720440861
EU27+3,2032.25,reusable beverage bottles,PET,All,187.5787720440861
EU27+3,2032.5,reusable beverage bottles,PET,All,187.5787720440861
EU27+3,2032.75,reusable beverage bottles,PET,All,187.5787720440861
EU27+3,2033.0,reusable beverage bottles,PET,All,211.3147012758183
EU27+3,2033.25,reusable beverage bottles,PET,All,211.3147012758183
EU27+3,2033.5,reusable beverage bottles,PET,All,211.3147012758183
EU27+3,2033.75,reusable beverage bottles,PET,All,211.3147012758183
EU27+3,2034.0,reusable beverage bottles,PET,All,235.50659121498103
EU27+3,2034.25,reusable beverage bottles,PET,All,235.50659121498103
EU27+3,2034.5,reusable beverage bottles,PET,All,235.50659121498103
EU27+3,2034.75,reusable beverage bottles,PET,All,235.50659121498103
EU27+3,2035.0,reusable beverage bottles,PET,All,260.16118748279933
EU27+3,2035.25,reusable beverage bottles,PET,All,260.16118748279933
EU27+3,2035.5,reusable beverage bottles,PET,All,260.16118748279933
EU27+3,2035.75,reusable beverage bottles,PET,All,260.16118748279933
EU27+3,2036.0,reusable beverage bottles,PET,All,285.28532501685254
EU27+3,2036.25,reusable beverage bottles,PET,All,285.28532501685254
EU27+3,2036.5,reusable beverage bottles,PET,All,285.28532501685254
EU27+3,2036.75,reusable beverage bottles,PET,All,285.28532501685254
EU27+3,2037.0,reusable beverage bottles,PET,All,310.88592918283865
EU27+3,2037.25,reusable beverage bottles,PET,All,310.88592918283865
EU27+3,2037.5,reusable beverage bottles,PET,All,310.88592918283865
EU27+3,2037.75,reusable beverage bottles,PET,All,310.88592918283865
EU27+3,2038.0,reusable beverage bottles,PET,All,336.9700168996425
EU27+3,2038.25,reusable beverage bottles,PET,All,336.9700168996425
EU27+3,2038.5,reusable beverage bottles,PET,All,336.9700168996425
EU27+3,2038.75,reusable beverage bottles,PET,All,336.9700168996425
EU27+3,2039.0,reusable beverage bottles,PET,All,363.5446977778644
EU27+3,2039.25,reusable beverage bottles,PET,All,363.5446977778644
EU27+3,2039.5,reusable beverage bottles,PET,All,363.5446977778644
EU27+3,2039.75,reusable beverage bottles,PET,All,363.5446977778644
EU27+3,2040.0,reusable beverage bottles,PET,All,390.6171752719607
EU27+3,2040.25,reusable beverage bottles,PET,All,390.6171752719607
EU27+3,2040.5,reusable beverage bottles,PET,All,390.6171752719607
EU27+3,2040.75,reusable beverage bottles,PET,All,390.6171752719607
EU27+3,2041.0,reusable beverage bottles,PET,All,433.97568172714847
EU27+3,2041.25,reusable beverage bottles,PET,All,433.97568172714847
EU27+3,2041.5,reusable beverage bottles,PET,All,433.97568172714847
EU27+3,2041.75,reusable beverage bottles,PET,All,433.97568172714847
EU27+3,2042.0,reusable beverage bottles,PET,All,478.1622965939127
EU27+3,2042.25,reusable beverage bottles,PET,All,478.1622965939127
EU27+3,2042.5,reusable beverage bottles,PET,All,478.1622965939127
EU27+3,2042.75,reusable beverage bottles,PET,All,478.1622965939127
EU27+3,2043.0,reusable beverage bottles,PET,All,523.1892461898393
EU27+3,2043.25,reusable beverage bottles,PET,All,523.1892461898393
EU27+3,2043.5,reusable beverage bottles,PET,All,523.1892461898393
EU27+3,2043.75,reusable beverage bottles,PET,All,523.1892461898393
EU27+3,2044.0,reusable beverage bottles,PET,All,569.0689185480252
EU27+3,2044.25,reusable beverage bottles,PET,All,569.0689185480252
EU27+3,2044.5,reusable beverage bottles,PET,All,569.0689185480252
EU27+3,2044.75,reusable beverage bottles,PET,All,569.0689185480252
EU27+3,2045.0,reusable beverage bottles,PET,All,615.8138654287559
EU27+3,2045.25,reusable beverage bottles,PET,All,615.8138654287559
EU27+3,2045.5,reusable beverage bottles,PET,All,615.8138654287559
EU27+3,2045.75,reusable beverage bottles,PET,All,615.8138654287559
EU27+3,2046.0,reusable beverage bottles,PET,All,663.4368043552464
EU27+3,2046.25,reusable beverage bottles,PET,All,663.4368043552464
EU27+3,2046.5,reusable beverage bottles,PET,All,663.4368043552464
EU27+3,2046.75,reusable beverage bottles,PET,All,663.4368043552464
EU27+3,2047.0,reusable beverage bottles,PET,All,711.9506206737237
EU27+3,2047.25,reusable beverage bottles,PET,All,711.9506206737237
EU27+3,2047.5,reusable beverage bottles,PET,All,711.9506206737237
EU27+3,2047.75,reusable beverage bottles,PET,All,711.9506206737237
EU27+3,2048.0,reusable beverage bottles,PET,All,761.368369638135
EU27+3,2048.25,reusable beverage bottles,PET,All,761.368369638135
EU27+3,2048.5,reusable beverage bottles,PET,All,761.368369638135
EU27+3,2048.75,reusable beverage bottles,PET,All,761.368369638135
EU27+3,2049.0,reusable beverage bottles,PET,All,811.7032785197674
EU27+3,2049.25,reusable beverage bottles,PET,All,811.7032785197674
EU27+3,2049.5,reusable beverage bottles,PET,All,811.7032785197674
EU27+3,2049.75,reusable beverage bottles,PET,All,811.7032785197674
EU27+3,2050.0,reusable beverage bottles,PET,All,862.9687487420686
EU27+3,2050.25,reusable beverage bottles,PET,All,862.9687487420686
EU27+3,2050.5,reusable beverage bottles,PET,All,862.9687487420686
EU27+3,2050.75,reusable beverage bottles,PET,All,862.9687487420686
EU27+3,2018.0,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2018.25,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2018.5,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2018.75,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2019.0,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2019.25,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2019.5,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2019.75,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2020.0,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2020.25,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2020.5,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2020.75,single-use sheet (tray),PET,All,251.7017017017017
EU27+3,2021.0,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2021.25,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2021.5,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2021.75,single-use sheet (tray),PET,All,262.41241241241244
EU27+3,2022.0,single-use sheet (tray),PET,All,267.5
EU27+3,2022.25,single-use sheet (tray),PET,All,267.5
EU27+3,2022.5,single-use sheet (tray),PET,All,267.5
EU27+3,2022.75,single-use sheet (tray),PET,All,267.5
EU27+3,2023.0,single-use sheet (tray),PET,All,263.4522861328125
EU27+3,2023.25,single-use sheet (tray),PET,All,263.4522861328125
EU27+3,2023.5,single-use sheet (tray),PET,All,263.4522861328125
EU27+3,2023.75,single-use sheet (tray),PET,All,263.4522861328125
EU27+3,2024.0,single-use sheet (tray),PET,All,259.36082347656253
EU27+3,2024.25,single-use sheet (tray),PET,All,259.36082347656253
EU27+3,2024.5,single-use sheet (tray),PET,All,259.36082347656253
EU27+3,2024.75,single-use sheet (tray),PET,All,259.36082347656253
EU27+3,2025.0,single-use sheet (tray),PET,All,255.22578138173824
EU27+3,2025.25,single-use sheet (tray),PET,All,255.22578138173824
EU27+3,2025.5,single-use sheet (tray),PET,All,255.22578138173824
EU27+3,2025.75,single-use sheet (tray),PET,All,255.22578138173824
EU27+3,2026.0,single-use sheet (tray),PET,All,251.0473433562656
EU27+3,2026.25,single-use sheet (tray),PET,All,251.0473433562656
EU27+3,2026.5,single-use sheet (tray),PET,All,251.0473433562656
EU27+3,2026.75,single-use sheet (tray),PET,All,251.0473433562656
EU27+3,2027.0,single-use sheet (tray),PET,All,246.825707395677
EU27+3,2027.25,single-use sheet (tray),PET,All,246.825707395677
EU27+3,2027.5,single-use sheet (tray),PET,All,246.825707395677
EU27+3,2027.75,single-use sheet (tray),PET,All,246.825707395677
EU27+3,2028.0,single-use sheet (tray),PET,All,242.56108631910797
EU27+3,2028.25,single-use sheet (tray),PET,All,242.56108631910797
EU27+3,2028.5,single-use sheet (tray),PET,All,242.56108631910797
EU27+3,2028.75,single-use sheet (tray),PET,All,242.56108631910797
EU27+3,2029.0,single-use sheet (tray),PET,All,238.25370811121056
EU27+3,2029.25,single-use sheet (tray),PET,All,238.25370811121056
EU27+3,2029.5,single-use sheet (tray),PET,All,238.25370811121056
EU27+3,2029.75,single-use sheet (tray),PET,All,238.25370811121056
EU27+3,2030.0,single-use sheet (tray),PET,All,233.90381627007548
EU27+3,2030.25,single-use sheet (tray),PET,All,233.90381627007548
EU27+3,2030.5,single-use sheet (tray),PET,All,233.90381627007548
EU27+3,2030.75,single-use sheet (tray),PET,All,233.90381627007548
EU27+3,2031.0,single-use sheet (tray),PET,All,234.37777926620169
EU27+3,2031.25,single-use sheet (tray),PET,All,234.37777926620169
EU27+3,2031.5,single-use sheet (tray),PET,All,234.37777926620169
EU27+3,2031.75,single-use sheet (tray),PET,All,234.37777926620169
EU27+3,2032.0,single-use sheet (tray),PET,All,234.8378311406234
EU27+3,2032.25,single-use sheet (tray),PET,All,234.8378311406234
EU27+3,2032.5,single-use sheet (tray),PET,All,234.8378311406234
EU27+3,2032.75,single-use sheet (tray),PET,All,234.8378311406234
EU27+3,2033.0,single-use sheet (tray),PET,All,235.28364627460695
EU27+3,2033.25,single-use sheet (tray),PET,All,235.28364627460695
EU27+3,2033.5,single-use sheet (tray),PET,All,235.28364627460695
EU27+3,2033.75,single-use sheet (tray),PET,All,235.28364627460695
EU27+3,2034.0,single-use sheet (tray),PET,All,235.71489392815616
EU27+3,2034.25,single-use sheet (tray),PET,All,235.71489392815616
EU27+3,2034.5,single-use sheet (tray),PET,All,235.71489392815616
EU27+3,2034.75,single-use sheet (tray),PET,All,235.71489392815616
EU27+3,2035.0,single-use sheet (tray),PET,All,236.13123817014875
EU27+3,2035.25,single-use sheet (tray),PET,All,236.13123817014875
EU27+3,2035.5,single-use sheet (tray),PET,All,236.13123817014875
EU27+3,2035.75,single-use sheet (tray),PET,All,236.13123817014875
EU27+3,2036.0,single-use sheet (tray),PET,All,236.53233780758848
EU27+3,2036.25,single-use sheet (tray),PET,All,236.53233780758848
EU27+3,2036.5,single-use sheet (tray),PET,All,236.53233780758848
EU27+3,2036.75,single-use sheet (tray),PET,All,236.53233780758848
EU27+3,2037.0,single-use sheet (tray),PET,All,236.91784631396
EU27+3,2037.25,single-use sheet (tray),PET,All,236.91784631396
EU27+3,2037.5,single-use sheet (tray),PET,All,236.91784631396
EU27+3,2037.75,single-use sheet (tray),PET,All,236.91784631396
EU27+3,2038.0,single-use sheet (tray),PET,All,237.28741175667813
EU27+3,2038.25,single-use sheet (tray),PET,All,237.28741175667813
EU27+3,2038.5,single-use sheet (tray),PET,All,237.28741175667813
EU27+3,2038.75,single-use sheet (tray),PET,All,237.28741175667813
EU27+3,2039.0,single-use sheet (tray),PET,All,237.6406767236193
EU27+3,2039.25,single-use sheet (tray),PET,All,237.6406767236193
EU27+3,2039.5,single-use sheet (tray),PET,All,237.6406767236193
EU27+3,2039.75,single-use sheet (tray),PET,All,237.6406767236193
EU27+3,2040.0,single-use sheet (tray),PET,All,237.9772782487236
EU27+3,2040.25,single-use sheet (tray),PET,All,237.9772782487236
EU27+3,2040.5,single-use sheet (tray),PET,All,237.9772782487236
EU27+3,2040.75,single-use sheet (tray),PET,All,237.9772782487236
EU27+3,2041.0,single-use sheet (tray),PET,All,236.92337887362208
EU27+3,2041.25,single-use sheet (tray),PET,All,236.92337887362208
EU27+3,2041.5,single-use sheet (tray),PET,All,236.92337887362208
EU27+3,2041.75,single-use sheet (tray),PET,All,236.92337887362208
EU27+3,2042.0,single-use sheet (tray),PET,All,235.82460378319365
EU27+3,2042.25,single-use sheet (tray),PET,All,235.82460378319365
EU27+3,2042.5,single-use sheet (tray),PET,All,235.82460378319365
EU27+3,2042.75,single-use sheet (tray),PET,All,235.82460378319365
EU27+3,2043.0,single-use sheet (tray),PET,All,234.6801608530694
EU27+3,2043.25,single-use sheet (tray),PET,All,234.6801608530694
EU27+3,2043.5,single-use sheet (tray),PET,All,234.6801608530694
EU27+3,2043.75,single-use sheet (tray),PET,All,234.6801608530694
EU27+3,2044.0,single-use sheet (tray),PET,All,233.48924660396423
EU27+3,2044.25,single-use sheet (tray),PET,All,233.48924660396423
EU27+3,2044.5,single-use sheet (tray),PET,All,233.48924660396423
EU27+3,2044.75,single-use sheet (tray),PET,All,233.48924660396423
EU27+3,2045.0,single-use sheet (tray),PET,All,232.25104605379173
EU27+3,2045.25,single-use sheet (tray),PET,All,232.25104605379173
EU27+3,2045.5,single-use sheet (tray),PET,All,232.25104605379173
EU27+3,2045.75,single-use sheet (tray),PET,All,232.25104605379173
EU27+3,2046.0,single-use sheet (tray),PET,All,230.96473256795537
EU27+3,2046.25,single-use sheet (tray),PET,All,230.96473256795537
EU27+3,2046.5,single-use sheet (tray),PET,All,230.96473256795537
EU27+3,2046.75,single-use sheet (tray),PET,All,230.96473256795537
EU27+3,2047.0,single-use sheet (tray),PET,All,229.6294677077969
EU27+3,2047.25,single-use sheet (tray),PET,All,229.6294677077969
EU27+3,2047.5,single-use sheet (tray),PET,All,229.6294677077969
EU27+3,2047.75,single-use sheet (tray),PET,All,229.6294677077969
EU27+3,2048.0,single-use sheet (tray),PET,All,228.2444010771784
EU27+3,2048.25,single-use sheet (tray),PET,All,228.2444010771784
EU27+3,2048.5,single-use sheet (tray),PET,All,228.2444010771784
EU27+3,2048.75,single-use sheet (tray),PET,All,228.2444010771784
EU27+3,2049.0,single-use sheet (tray),PET,All,226.8086701671768
EU27+3,2049.25,single-use sheet (tray),PET,All,226.8086701671768
EU27+3,2049.5,single-use sheet (tray),PET,All,226.8086701671768
EU27+3,2049.75,single-use sheet (tray),PET,All,226.8086701671768
EU27+3,2050.0,single-use sheet (tray),PET,All,225.3214001988674
EU27+3,2050.25,single-use sheet (tray),PET,All,225.3214001988674
EU27+3,2050.5,single-use sheet (tray),PET,All,225.3214001988674
EU27+3,2050.75,single-use sheet (tray),PET,All,225.3214001988674
EU27+3,2018.0,reusable sheet (tray),PET,All,0.0
EU27+3,2018.25,reusable sheet (tray),PET,All,0.0
EU27+3,2018.5,reusable sheet (tray),PET,All,0.0
EU27+3,2018.75,reusable sheet (tray),PET,All,0.0
EU27+3,2019.0,reusable sheet (tray),PET,All,0.0
EU27+3,2019.25,reusable sheet (tray),PET,All,0.0
EU27+3,2019.5,reusable sheet (tray),PET,All,0.0
EU27+3,2019.75,reusable sheet (tray),PET,All,0.0
EU27+3,2020.0,reusable sheet (tray),PET,All,0.0
EU27+3,2020.25,reusable sheet (tray),PET,All,0.0
EU27+3,2020.5,reusable sheet (tray),PET,All,0.0
EU27+3,2020.75,reusable sheet (tray),PET,All,0.0
EU27+3,2021.0,reusable sheet (tray),PET,All,0.0
EU27+3,2021.25,reusable sheet (tray),PET,All,0.0
EU27+3,2021.5,reusable sheet (tray),PET,All,0.0
EU27+3,2021.75,reusable sheet (tray),PET,All,0.0
EU27+3,2022.0,reusable sheet (tray),PET,All,0.0
EU27+3,2022.25,reusable sheet (tray),PET,All,0.0
